Customer ID,Age,Gender,Loyalty Member,Product Type,SKU,Rating,Order Status,Payment Method,Total Price,Unit Price,Quantity,Purchase Date,Shipping Type,Add-ons Purchased,Add-on Total,Year,Month,Age Group,Num Add-ons
9925,29,Female,False,Laptop,SKU1005,3,Completed,Debit Card,4639.6,463.96,10,2023-12-07,Overnight,"Extended Warranty,Impulse Item,Extended Warranty",107.27,2023,12,<30,3
9925,29,Female,False,Smartwatch,SKU1003,3,Cancelled,Debit Card,5068.98,844.83,6,2024-01-06,Express,,0.0,2024,1,<30,0
9925,29,Female,False,Laptop,SKU1005,3,Cancelled,Debit Card,2783.76,463.96,6,2024-01-10,Express,"Impulse Item,Accessory,Accessory",90.75,2024,1,<30,3
9925,29,Female,True,Smartphone,SKU1004,2,Completed,Debit Card,5538.33,791.19,7,2024-04-27,Standard,"Extended Warranty,Accessory,Accessory",114.22,2024,4,<30,3
9926,74,Male,False,Smartphone,SKU1004,2,Completed,Credit Card,3955.95,791.19,5,2024-02-26,Standard,Impulse Item,12.76,2024,2,>50,1
9926,74,Male,False,Smartwatch,SKU1003,3,Completed,Cash,4224.15,844.83,5,2024-07-10,Standard,,0.0,2024,7,>50,0
9927,68,Male,True,Smartphone,SKU1004,2,Completed,Debit Card,7911.9,791.19,10,2023-10-05,Overnight,,0.0,2023,10,>50,0
9927,68,Male,False,Tablet,SKU1002,3,Completed,Paypal,1729.21,247.03,7,2024-09-11,Overnight,Impulse Item,9.1,2024,9,>50,1
9927,68,Male,False,Smartphone,SKU1004,2,Completed,Cash,1582.38,791.19,2,2024-09-16,Overnight,"Impulse Item,Extended Warranty",36.07,2024,9,>50,2
9930,25,Female,False,Smartwatch,SKU1003,3,Completed,Credit Card,1689.66,844.83,2,2024-06-14,Overnight,Extended Warranty,14.04,2024,6,<30,1
9931,19,Male,False,Smartphone,SKU1004,2,Completed,Paypal,6329.52,791.19,8,2023-11-25,Overnight,"Accessory,Extended Warranty,Accessory",102.15,2023,11,<30,3
9932,78,Female,False,Smartwatch,SKU1003,3,Completed,Paypal,4224.15,844.83,5,2023-11-08,Standard,"Impulse Item,Extended Warranty",78.14,2023,11,>50,2
9932,78,Female,False,Smartwatch,SKU1003,3,Cancelled,Debit Card,5913.81,844.83,7,2024-06-11,Overnight,,0.0,2024,6,>50,0
9932,78,Female,False,Smartphone,SKU1004,2,Completed,Debit Card,5538.33,791.19,7,2024-06-20,Express,"Accessory,Impulse Item",52.39,2024,6,>50,2
9933,73,Male,False,Smartphone,SKU1001,5,Completed,Credit Card,124.5,20.75,6,2024-06-18,Standard,Extended Warranty,28.18,2024,6,>50,1
9936,57,Male,False,Smartphone,SKU1004,2,Cancelled,Credit Card,3955.95,791.19,5,2024-06-10,Express,,0.0,2024,6,>50,0
9938,65,Female,False,Tablet,SKU1002,3,Completed,Paypal,1235.15,247.03,5,2024-02-22,Overnight,Extended Warranty,48.68,2024,2,>50,1
9938,65,Female,False,Laptop,SKU1005,3,Completed,Cash,1855.84,463.96,4,2024-02-27,Overnight,,0.0,2024,2,>50,0
9942,58,Male,False,Smartwatch,SKU1003,3,Completed,Cash,6758.64,844.83,8,2023-10-23,Standard,"Impulse Item,Extended Warranty",27.05,2023,10,>50,2
9942,58,Male,False,Laptop,SKU1005,3,Cancelled,Paypal,3711.68,463.96,8,2024-06-19,Overnight,"Extended Warranty,Impulse Item,Impulse Item",104.62,2024,6,>50,3
9942,58,Male,False,Laptop,SKU1005,3,Completed,Paypal,2783.76,463.96,6,2024-07-11,Standard,,0.0,2024,7,>50,0
9943,62,Female,False,Smartphone,SKU1001,5,Cancelled,Cash,20.75,20.75,1,2024-05-25,Express,Extended Warranty,40.0,2024,5,>50,1
9944,28,Male,False,Smartphone,SKU1001,5,Completed,Credit Card,62.25,20.75,3,2024-08-10,Standard,"Impulse Item,Extended Warranty",47.64,2024,8,<30,2
9945,49,Male,False,Tablet,SKU1002,3,Completed,Debit Card,1729.21,247.03,7,2024-07-19,Express,"Extended Warranty,Extended Warranty,Extended Warranty",72.58,2024,7,30-50,3
9947,22,Male,False,Smartphone,SKU1004,2,Completed,Debit Card,4747.14,791.19,6,2024-07-05,Overnight,,0.0,2024,7,<30,0
9948,74,Female,False,Tablet,SKU1002,3,Completed,Cash,1976.24,247.03,8,2023-11-21,Standard,"Impulse Item,Extended Warranty",55.25,2023,11,>50,2
9948,74,Female,False,Smartphone,SKU1001,5,Completed,Cash,62.25,20.75,3,2023-12-01,Overnight,Impulse Item,23.53,2023,12,>50,1
9948,74,Female,False,Smartphone,SKU1001,5,Completed,Paypal,20.75,20.75,1,2023-12-15,Overnight,"Accessory,Extended Warranty",58.6,2023,12,>50,2
9948,74,Female,False,Smartphone,SKU1004,2,Cancelled,Paypal,7120.71,791.19,9,2024-08-03,Overnight,,0.0,2024,8,>50,0
9949,25,Male,False,Smartwatch,SKU1003,3,Completed,Credit Card,7603.47,844.83,9,2024-08-05,Express,"Extended Warranty,Extended Warranty,Accessory",58.12,2024,8,<30,3
9949,25,Male,True,Laptop,SKU1005,3,Completed,Paypal,1855.84,463.96,4,2024-08-17,Standard,,0.0,2024,8,<30,0
9950,67,Female,False,Smartwatch,SKU1003,3,Cancelled,Paypal,7603.47,844.83,9,2024-05-08,Overnight,"Accessory,Extended Warranty,Impulse Item",78.14,2024,5,>50,3
9951,67,Female,False,Tablet,SKU1002,3,Completed,Debit Card,741.09,247.03,3,2023-12-17,Express,Extended Warranty,14.75,2023,12,>50,1
9952,43,Female,False,Smartwatch,SKU1003,3,Cancelled,Credit Card,1689.66,844.83,2,2024-04-18,Overnight,Extended Warranty,41.73,2024,4,30-50,1
9953,66,Male,False,Laptop,SKU1005,3,Cancelled,Paypal,927.92,463.96,2,2023-10-28,Express,"Impulse Item,Impulse Item,Extended Warranty",83.03,2023,10,>50,3
9953,66,Male,False,Smartphone,SKU1004,2,Completed,Cash,1582.38,791.19,2,2023-11-01,Standard,Extended Warranty,5.42,2023,11,>50,1
9953,66,Male,False,Tablet,SKU1002,3,Completed,Paypal,2470.3,247.03,10,2024-01-28,Standard,Impulse Item,9.48,2024,1,>50,1
9954,75,Male,False,Smartphone,SKU1004,2,Cancelled,Credit Card,7911.9,791.19,10,2024-05-17,Overnight,"Extended Warranty,Impulse Item,Extended Warranty",70.43,2024,5,>50,3
9955,74,Female,False,Tablet,SKU1002,3,Completed,Credit Card,1976.24,247.03,8,2024-02-02,Overnight,Impulse Item,31.24,2024,2,>50,1
9956,67,Male,False,Smartphone,SKU1001,5,Completed,Credit Card,166.0,20.75,8,2023-10-23,Express,Impulse Item,33.62,2023,10,>50,1
9956,67,Male,False,Smartphone,SKU1001,5,Completed,Credit Card,83.0,20.75,4,2024-05-21,Express,"Accessory,Accessory",59.58,2024,5,>50,2
9957,42,Female,True,Smartphone,SKU1001,5,Cancelled,Debit Card,103.75,20.75,5,2024-04-03,Express,,0.0,2024,4,30-50,0
9959,48,Male,False,Smartwatch,SKU1003,3,Completed,Cash,844.83,844.83,1,2024-01-10,Overnight,Accessory,36.57,2024,1,30-50,1
9960,51,Female,False,Laptop,SKU1005,3,Completed,Cash,2783.76,463.96,6,2024-02-05,Overnight,,0.0,2024,2,>50,0
9961,48,Female,False,Smartphone,SKU1004,2,Completed,Cash,1582.38,791.19,2,2024-02-16,Standard,Accessory,11.93,2024,2,30-50,1
9961,48,Female,False,Smartphone,SKU1001,5,Cancelled,Cash,41.5,20.75,2,2024-05-28,Standard,Accessory,16.36,2024,5,30-50,1
9962,38,Female,True,Tablet,SKU1002,3,Completed,Credit Card,1729.21,247.03,7,2024-01-10,Standard,"Extended Warranty,Accessory",68.8,2024,1,30-50,2
9962,38,Female,True,Laptop,SKU1005,3,Completed,Credit Card,2783.76,463.96,6,2024-09-05,Standard,"Impulse Item,Extended Warranty,Impulse Item",59.67,2024,9,30-50,3
9962,38,Female,False,Smartphone,SKU1001,5,Completed,Credit Card,166.0,20.75,8,2024-09-15,Overnight,"Extended Warranty,Impulse Item",85.39,2024,9,30-50,2
9963,40,Female,False,Smartphone,SKU1004,2,Completed,Credit Card,2373.57,791.19,3,2024-04-21,Express,Accessory,44.76,2024,4,30-50,1
9964,28,Male,False,Tablet,SKU1002,3,Completed,Paypal,1729.21,247.03,7,2024-05-19,Overnight,Impulse Item,44.56,2024,5,<30,1
9966,20,Male,False,Smartphone,SKU1001,5,Cancelled,Credit Card,124.5,20.75,6,2024-03-03,Overnight,"Extended Warranty,Extended Warranty,Extended Warranty",70.05,2024,3,<30,3
9967,68,Female,False,Tablet,SKU1002,3,Completed,Debit Card,2223.27,247.03,9,2024-02-09,Standard,"Accessory,Extended Warranty",64.68,2024,2,>50,2
9967,68,Female,False,Laptop,SKU1005,3,Cancelled,Credit Card,3711.68,463.96,8,2024-06-23,Express,"Accessory,Impulse Item",59.26,2024,6,>50,2
9968,30,Male,False,Smartwatch,SKU1003,3,Cancelled,Cash,3379.32,844.83,4,2024-02-10,Express,"Accessory,Impulse Item",68.19,2024,2,30-50,2
9968,30,Male,False,Tablet,SKU1002,3,Cancelled,Credit Card,988.12,247.03,4,2024-09-01,Express,Extended Warranty,15.92,2024,9,30-50,1
9969,75,Male,False,Laptop,SKU1005,3,Completed,Paypal,2319.8,463.96,5,2024-05-11,Express,"Impulse Item,Impulse Item",57.02,2024,5,>50,2
9969,75,Male,False,Tablet,SKU1002,3,Completed,Cash,1482.18,247.03,6,2024-08-25,Express,"Impulse Item,Extended Warranty",23.27,2024,8,>50,2
9971,35,Female,False,Smartphone,SKU1001,5,Cancelled,Credit Card,124.5,20.75,6,2024-04-04,Express,"Accessory,Accessory",54.23,2024,4,30-50,2
9971,35,Female,False,Laptop,SKU1005,3,Completed,Debit Card,3247.72,463.96,7,2024-05-27,Standard,"Accessory,Accessory",53.49,2024,5,30-50,2
9972,21,Male,False,Laptop,SKU1005,3,Cancelled,Credit Card,1391.88,463.96,3,2023-10-11,Overnight,Impulse Item,40.42,2023,10,<30,1
9972,21,Male,False,Smartphone,SKU1001,5,Completed,Debit Card,103.75,20.75,5,2024-06-04,Standard,Impulse Item,20.06,2024,6,<30,1
9973,58,Male,False,Laptop,SKU1005,3,Completed,Cash,927.92,463.96,2,2024-01-20,Overnight,Extended Warranty,48.52,2024,1,>50,1
9973,58,Male,True,Smartphone,SKU1001,5,Completed,Debit Card,20.75,20.75,1,2024-05-04,Express,"Extended Warranty,Extended Warranty",52.07,2024,5,>50,2
9975,31,Female,True,Laptop,SKU1005,3,Completed,Cash,4175.64,463.96,9,2024-03-15,Express,,0.0,2024,3,30-50,0
9976,36,Female,False,Smartphone,SKU1004,2,Completed,Cash,1582.38,791.19,2,2023-11-04,Overnight,Accessory,33.36,2023,11,30-50,1
9976,36,Female,False,Tablet,SKU1002,3,Completed,Paypal,2223.27,247.03,9,2024-09-23,Overnight,Accessory,8.97,2024,9,30-50,1
9978,69,Male,False,Smartwatch,SKU1003,3,Completed,Credit Card,4224.15,844.83,5,2024-08-26,Express,"Accessory,Extended Warranty,Accessory",102.98,2024,8,>50,3
9979,58,Male,False,Smartphone,SKU1004,2,Cancelled,Debit Card,3955.95,791.19,5,2024-06-23,Overnight,Accessory,34.03,2024,6,>50,1
9980,27,Male,False,Smartwatch,SKU1003,3,Completed,Paypal,844.83,844.83,1,2024-03-27,Express,Impulse Item,20.24,2024,3,<30,1
9980,27,Male,False,Laptop,SKU1005,3,Cancelled,Cash,463.96,463.96,1,2024-04-02,Overnight,,0.0,2024,4,<30,0
9981,78,Female,False,Tablet,SKU1002,3,Completed,Credit Card,1729.21,247.03,7,2024-01-25,Express,,0.0,2024,1,>50,0
9982,18,Male,True,Tablet,SKU1002,3,Completed,Cash,2223.27,247.03,9,2023-10-08,Overnight,"Accessory,Extended Warranty,Accessory",68.57,2023,10,<30,3
9983,26,Female,False,Laptop,SKU1005,3,Completed,Debit Card,927.92,463.96,2,2024-04-25,Standard,Accessory,28.06,2024,4,<30,1
9984,79,Male,False,Smartphone,SKU1004,2,Completed,Cash,7911.9,791.19,10,2023-12-31,Overnight,"Extended Warranty,Extended Warranty",22.75,2023,12,>50,2
9989,40,Female,False,Smartphone,SKU1001,5,Completed,Cash,207.5,20.75,10,2024-05-08,Express,"Impulse Item,Impulse Item,Extended Warranty",79.55,2024,5,30-50,3
9991,63,Male,False,Laptop,SKU1005,3,Completed,Paypal,927.92,463.96,2,2024-05-04,Standard,,0.0,2024,5,>50,0
9991,63,Male,False,Laptop,SKU1005,3,Completed,Cash,2319.8,463.96,5,2024-05-09,Standard,,0.0,2024,5,>50,0
9991,63,Male,False,Smartphone,SKU1004,2,Completed,Debit Card,791.19,791.19,1,2024-07-27,Overnight,"Accessory,Accessory,Extended Warranty",71.72,2024,7,>50,3
9993,27,Female,False,Tablet,SKU1002,3,Completed,Debit Card,1976.24,247.03,8,2024-04-21,Standard,"Extended Warranty,Accessory,Accessory",69.98,2024,4,<30,3
9994,55,Male,False,Tablet,SKU1002,3,Completed,Debit Card,741.09,247.03,3,2024-05-20,Express,,0.0,2024,5,>50,0
9994,55,Male,False,Smartphone,SKU1001,5,Completed,Paypal,41.5,20.75,2,2024-09-03,Express,"Extended Warranty,Impulse Item,Impulse Item",72.34,2024,9,>50,3
9995,61,Male,True,Smartwatch,SKU1003,3,Cancelled,Cash,5913.81,844.83,7,2024-03-01,Overnight,"Impulse Item,Accessory",17.84,2024,3,>50,2
9995,61,Male,False,Tablet,SKU1002,3,Completed,Cash,1976.24,247.03,8,2024-06-21,Overnight,,0.0,2024,6,>50,0
9997,30,Male,False,Smartwatch,SKU1003,3,Completed,Paypal,6758.64,844.83,8,2023-10-07,Standard,"Accessory,Accessory",47.17,2023,10,30-50,2
9997,30,Male,False,Smartwatch,SKU1003,3,Cancelled,Paypal,4224.15,844.83,5,2024-03-15,Express,"Extended Warranty,Impulse Item",65.94,2024,3,30-50,2
9998,68,Female,True,Laptop,SKU1005,3,Completed,Debit Card,3711.68,463.96,8,2024-08-29,Standard,"Impulse Item,Accessory,Impulse Item",35.86,2024,8,>50,3
9999,27,Male,False,Laptop,SKU1005,3,Cancelled,Cash,927.92,463.96,2,2024-05-10,Express,Accessory,22.5,2024,5,<30,1
11000,58,Female,False,Laptop,LTP123,4,Cancelled,Credit Card,6743.2,674.32,10,2024-08-28,Same Day,"Extended Warranty, Impulse Item, Impulse Item",203.6,2024,8,>50,3
11004,61,Female,False,Smartphone,SMP234,2,Cancelled,Credit Card,5698.4,1139.68,5,2024-03-21,Standard,"Impulse Item, Extended Warranty",140.37,2024,3,>50,2
11005,21,Male,False,Laptop,LTP123,1,Cancelled,Bank Transfer,674.32,674.32,1,2024-05-31,Expedited,Extended Warranty,57.25,2024,5,<30,1
11005,21,Male,False,Smartphone,SMP234,2,Completed,Credit Card,3419.04,1139.68,3,2024-07-19,Standard,,0.0,2024,7,<30,0
11006,30,Female,False,Tablet,TBL345,3,Completed,Credit Card,3145.64,786.41,4,2024-01-18,Standard,Accessory,16.16,2024,1,30-50,1
11007,21,Male,False,Headphones,HDP456,3,Completed,Credit Card,1083.54,361.18,3,2024-05-17,Standard,"Extended Warranty, Extended Warranty",115.0,2024,5,<30,2
11009,22,Male,True,Tablet,TBL345,2,Completed,Bank Transfer,6291.28,786.41,8,2024-03-26,Same Day,Extended Warranty,97.83,2024,3,<30,1
11010,58,Female,False,Smartphone,SMP234,4,Cancelled,Bank Transfer,7977.76,1139.68,7,2024-07-16,Expedited,,0.0,2024,7,>50,0
11012,79,Female,False,Smartwatch,SWT567,4,Completed,Bank Transfer,2757.0,459.5,6,2024-02-23,Expedited,Extended Warranty,55.55,2024,2,>50,1
11012,79,Female,False,Tablet,TBL345,2,Completed,Bank Transfer,6291.28,786.41,8,2024-05-26,Standard,Accessory,89.24,2024,5,>50,1
11015,36,Male,False,Smartwatch,SWT567,5,Cancelled,Bank Transfer,4135.5,459.5,9,2024-09-07,Standard,"Impulse Item, Extended Warranty, Extended Warranty",166.47,2024,9,30-50,3
11016,23,Female,False,Headphones,HDP456,1,Completed,Bank Transfer,3611.8,361.18,10,2024-01-04,Standard,"Extended Warranty, Impulse Item, Accessory",202.88,2024,1,<30,3
11016,23,Female,False,Smartwatch,SWT567,3,Completed,Bank Transfer,4135.5,459.5,9,2024-03-28,Expedited,"Accessory, Extended Warranty",62.64,2024,3,<30,2
11016,23,Female,True,Tablet,TBL345,3,Completed,Credit Card,786.41,786.41,1,2024-06-18,Standard,"Impulse Item, Impulse Item",59.37,2024,6,<30,2
11019,76,Male,False,Smartwatch,SWT567,3,Cancelled,Credit Card,3676.0,459.5,8,2024-08-31,Same Day,,0.0,2024,8,>50,0
11020,45,Female,False,Laptop,LTP123,5,Completed,PayPal,2697.28,674.32,4,2024-01-24,Expedited,,0.0,2024,1,30-50,0
11022,26,Male,True,Smartphone,SMP234,1,Cancelled,PayPal,11396.8,1139.68,10,2024-05-08,Expedited,"Extended Warranty, Extended Warranty, Accessory",200.68,2024,5,<30,3
11022,26,Male,False,Smartphone,SMP234,3,Cancelled,PayPal,1139.68,1139.68,1,2024-09-03,Expedited,Impulse Item,33.73,2024,9,<30,1
11025,73,Female,False,Smartwatch,SWT567,1,Completed,PayPal,2757.0,459.5,6,2024-08-13,Standard,,0.0,2024,8,>50,0
11025,73,Female,False,Smartphone,SMP234,4,Completed,Bank Transfer,4558.72,1139.68,4,2024-09-10,Same Day,,0.0,2024,9,>50,0
11026,50,Male,False,Tablet,TBL345,4,Completed,Credit Card,6291.28,786.41,8,2024-08-05,Same Day,"Extended Warranty, Accessory",88.65,2024,8,30-50,2
11029,40,Female,False,Smartphone,SMP234,5,Completed,Bank Transfer,10257.12,1139.68,9,2024-05-16,Expedited,,0.0,2024,5,30-50,0
11029,40,Female,False,Tablet,TBL345,1,Cancelled,Credit Card,7864.1,786.41,10,2024-09-12,Expedited,"Impulse Item, Accessory",32.73,2024,9,30-50,2
11030,71,Female,False,Headphones,HDP456,4,Completed,PayPal,1805.9,361.18,5,2024-01-01,Standard,,0.0,2024,1,>50,0
11030,71,Female,True,Smartwatch,SWT567,3,Completed,PayPal,1378.5,459.5,3,2024-03-24,Standard,Extended Warranty,67.28,2024,3,>50,1
11031,39,Female,True,Laptop,LTP123,1,Completed,Credit Card,3371.6,674.32,5,2024-01-05,Same Day,"Extended Warranty, Impulse Item",62.04,2024,1,30-50,2
11031,39,Female,False,Smartphone,SMP234,5,Cancelled,Bank Transfer,9117.44,1139.68,8,2024-01-25,Standard,,0.0,2024,1,30-50,0
11031,39,Female,False,Laptop,LTP123,3,Completed,Bank Transfer,2022.96,674.32,3,2024-03-03,Same Day,"Accessory, Extended Warranty, Extended Warranty",156.05,2024,3,30-50,3
11032,28,Female,False,Smartwatch,SWT567,5,Completed,Bank Transfer,3676.0,459.5,8,2024-06-14,Expedited,Extended Warranty,81.65,2024,6,<30,1
11033,78,Female,True,Laptop,LTP123,2,Cancelled,Bank Transfer,2022.96,674.32,3,2024-03-12,Expedited,"Impulse Item, Accessory",178.86,2024,3,>50,2
11035,21,Male,False,Smartphone,SMP234,1,Completed,Bank Transfer,5698.4,1139.68,5,2024-03-05,Expedited,"Impulse Item, Impulse Item, Extended Warranty",176.63,2024,3,<30,3
11035,21,Male,False,Smartphone,SMP234,5,Completed,PayPal,7977.76,1139.68,7,2024-05-17,Standard,,0.0,2024,5,<30,0
11035,21,Male,False,Tablet,TBL345,4,Completed,Bank Transfer,1572.82,786.41,2,2024-07-11,Expedited,,0.0,2024,7,<30,0
11036,76,Female,False,Laptop,LTP123,2,Completed,Bank Transfer,6068.88,674.32,9,2024-01-30,Standard,"Extended Warranty, Extended Warranty, Impulse Item",165.37,2024,1,>50,3
11037,56,Female,False,Tablet,TBL345,1,Completed,PayPal,786.41,786.41,1,2024-06-20,Expedited,Impulse Item,36.29,2024,6,>50,1
11038,78,Female,False,Laptop,LTP123,4,Completed,PayPal,4045.92,674.32,6,2024-05-04,Same Day,Accessory,11.77,2024,5,>50,1
11038,78,Female,False,Laptop,LTP123,3,Cancelled,PayPal,2022.96,674.32,3,2024-08-08,Same Day,"Impulse Item, Impulse Item, Extended Warranty",192.69,2024,8,>50,3
11039,22,Male,False,Headphones,HDP456,2,Cancelled,Credit Card,3611.8,361.18,10,2024-03-09,Standard,"Impulse Item, Accessory",137.74,2024,3,<30,2
11042,33,Male,False,Headphones,HDP456,4,Completed,Bank Transfer,2167.08,361.18,6,2024-06-24,Standard,,0.0,2024,6,30-50,0
11042,33,Male,False,Laptop,LTP123,5,Completed,Bank Transfer,2697.28,674.32,4,2024-07-31,Standard,,0.0,2024,7,30-50,0
11042,33,Male,False,Tablet,TBL345,5,Completed,PayPal,7864.1,786.41,10,2024-08-04,Same Day,Impulse Item,24.42,2024,8,30-50,1
11042,33,Male,False,Smartphone,SMP234,1,Cancelled,Bank Transfer,2279.36,1139.68,2,2024-08-05,Standard,Accessory,14.48,2024,8,30-50,1
11043,19,Female,True,Headphones,HDP456,3,Cancelled,Credit Card,2889.44,361.18,8,2024-01-19,Same Day,"Impulse Item, Extended Warranty",38.77,2024,1,<30,2
11043,19,Female,False,Laptop,LTP123,2,Cancelled,Credit Card,674.32,674.32,1,2024-01-31,Expedited,Impulse Item,83.92,2024,1,<30,1
11045,52,Female,True,Smartwatch,SWT567,1,Cancelled,PayPal,1838.0,459.5,4,2024-06-14,Same Day,"Accessory, Extended Warranty, Accessory",246.7,2024,6,>50,3
11045,52,Female,True,Laptop,LTP123,4,Completed,Bank Transfer,3371.6,674.32,5,2024-07-14,Standard,,0.0,2024,7,>50,0
11045,52,Female,False,Smartwatch,SWT567,4,Completed,Credit Card,1378.5,459.5,3,2024-08-22,Same Day,"Accessory, Impulse Item, Extended Warranty",154.25,2024,8,>50,3
11046,47,Male,False,Headphones,HDP456,4,Completed,PayPal,361.18,361.18,1,2024-02-09,Same Day,"Impulse Item, Impulse Item",55.31,2024,2,30-50,2
11046,47,Male,False,Smartphone,SMP234,4,Completed,Bank Transfer,11396.8,1139.68,10,2024-03-31,Same Day,Impulse Item,93.55,2024,3,30-50,1
11047,62,Female,False,Tablet,TBL345,5,Completed,Bank Transfer,3932.05,786.41,5,2024-03-26,Same Day,Accessory,18.06,2024,3,>50,1
11048,32,Male,False,Smartphone,SMP234,4,Completed,PayPal,4558.72,1139.68,4,2024-06-19,Standard,"Accessory, Extended Warranty",111.77,2024,6,30-50,2
11049,47,Male,False,Tablet,TBL345,5,Completed,Bank Transfer,2359.23,786.41,3,2024-05-25,Expedited,"Extended Warranty, Accessory",151.22,2024,5,30-50,2
11050,58,Female,False,Tablet,TBL345,4,Cancelled,Credit Card,7864.1,786.41,10,2024-09-17,Expedited,,0.0,2024,9,>50,0
11052,77,Male,False,Smartphone,SMP234,3,Cancelled,Bank Transfer,9117.44,1139.68,8,2024-08-16,Expedited,,0.0,2024,8,>50,0
11053,59,Female,False,Smartwatch,SWT567,3,Completed,Bank Transfer,4595.0,459.5,10,2024-07-30,Standard,,0.0,2024,7,>50,0
11054,54,Female,True,Tablet,TBL345,2,Completed,Credit Card,4718.46,786.41,6,2024-04-22,Standard,,0.0,2024,4,>50,0
11055,58,Male,False,Headphones,HDP456,2,Completed,Credit Card,1444.72,361.18,4,2024-07-05,Same Day,"Impulse Item, Extended Warranty",123.64,2024,7,>50,2
11059,40,Female,False,Smartphone,SMP234,3,Completed,Credit Card,3419.04,1139.68,3,2024-06-28,Standard,,0.0,2024,6,30-50,0
11060,24,Female,False,Tablet,TBL345,3,Completed,Bank Transfer,786.41,786.41,1,2024-06-28,Same Day,,0.0,2024,6,<30,0
11061,49,Female,False,Tablet,TBL345,3,Completed,Credit Card,3145.64,786.41,4,2024-04-24,Same Day,Impulse Item,48.25,2024,4,30-50,1
11062,58,Female,False,Laptop,LTP123,1,Completed,Credit Card,6743.2,674.32,10,2024-03-09,Standard,"Accessory, Extended Warranty, Accessory",166.98,2024,3,>50,3
11062,58,Female,False,Smartphone,SMP234,2,Completed,PayPal,6838.08,1139.68,6,2024-09-20,Standard,"Accessory, Impulse Item, Impulse Item",206.72,2024,9,>50,3
11063,78,Male,False,Smartphone,SMP234,1,Completed,PayPal,10257.12,1139.68,9,2024-01-10,Standard,"Extended Warranty, Impulse Item",85.7,2024,1,>50,2
11063,78,Male,True,Laptop,LTP123,3,Completed,PayPal,4045.92,674.32,6,2024-07-18,Same Day,"Extended Warranty, Extended Warranty",165.33,2024,7,>50,2
11064,33,Female,False,Smartphone,SMP234,2,Completed,Credit Card,2279.36,1139.68,2,2024-05-07,Same Day,,0.0,2024,5,30-50,0
11064,33,Female,True,Laptop,LTP123,5,Completed,PayPal,6743.2,674.32,10,2024-05-19,Expedited,"Extended Warranty, Accessory",99.68,2024,5,30-50,2
11064,33,Female,True,Smartwatch,SWT567,3,Cancelled,Bank Transfer,4595.0,459.5,10,2024-07-20,Standard,Impulse Item,63.42,2024,7,30-50,1
11065,64,Female,False,Laptop,LTP123,2,Completed,PayPal,5394.56,674.32,8,2024-05-21,Same Day,"Extended Warranty, Impulse Item, Accessory",244.27,2024,5,>50,3
11066,47,Male,False,Tablet,TBL345,1,Completed,Credit Card,2359.23,786.41,3,2024-03-12,Same Day,"Accessory, Extended Warranty",89.65,2024,3,30-50,2
11067,52,Male,False,Tablet,TBL345,3,Cancelled,Bank Transfer,3932.05,786.41,5,2024-02-20,Expedited,Extended Warranty,39.14,2024,2,>50,1
11067,52,Male,False,Headphones,HDP456,2,Completed,Bank Transfer,2889.44,361.18,8,2024-05-30,Standard,"Extended Warranty, Accessory, Accessory",156.85,2024,5,>50,3
11067,52,Male,False,Laptop,LTP123,3,Completed,PayPal,6743.2,674.32,10,2024-07-14,Expedited,,0.0,2024,7,>50,0
11070,41,Male,True,Smartphone,SMP234,2,Completed,PayPal,9117.44,1139.68,8,2024-05-03,Standard,Extended Warranty,12.91,2024,5,30-50,1
11070,41,Male,False,Laptop,LTP123,1,Cancelled,Bank Transfer,4720.24,674.32,7,2024-05-18,Same Day,,0.0,2024,5,30-50,0
11071,23,Female,False,Smartwatch,SWT567,2,Completed,Credit Card,1838.0,459.5,4,2024-07-06,Expedited,Accessory,31.64,2024,7,<30,1
11071,23,Female,False,Smartphone,SMP234,1,Completed,Credit Card,6838.08,1139.68,6,2024-07-27,Same Day,,0.0,2024,7,<30,0
11072,69,Female,False,Laptop,LTP123,3,Completed,PayPal,4720.24,674.32,7,2024-07-24,Expedited,,0.0,2024,7,>50,0
11074,71,Female,True,Smartwatch,SWT567,5,Completed,Bank Transfer,2757.0,459.5,6,2024-02-18,Standard,"Extended Warranty, Impulse Item",62.05,2024,2,>50,2
11074,71,Female,False,Smartphone,SMP234,1,Completed,Credit Card,6838.08,1139.68,6,2024-07-02,Same Day,,0.0,2024,7,>50,0
11075,43,Female,False,Smartwatch,SWT567,5,Completed,PayPal,1838.0,459.5,4,2024-05-05,Standard,"Impulse Item, Extended Warranty",130.43,2024,5,30-50,2
11075,43,Female,False,Laptop,LTP123,4,Cancelled,Bank Transfer,3371.6,674.32,5,2024-06-08,Expedited,,0.0,2024,6,30-50,0
11076,40,Male,False,Laptop,LTP123,5,Completed,Bank Transfer,2022.96,674.32,3,2024-03-08,Expedited,"Impulse Item, Accessory",47.67,2024,3,30-50,2
11076,40,Male,False,Tablet,TBL345,2,Cancelled,Bank Transfer,4718.46,786.41,6,2024-04-26,Same Day,"Extended Warranty, Accessory",111.13,2024,4,30-50,2
11077,59,Female,False,Headphones,HDP456,2,Completed,Bank Transfer,1083.54,361.18,3,2024-03-31,Expedited,Accessory,68.8,2024,3,>50,1
11078,48,Male,True,Smartphone,SMP234,2,Completed,Credit Card,6838.08,1139.68,6,2024-04-02,Expedited,,0.0,2024,4,30-50,0
